restaurant_id,restaurant_name,rating,review_count,locality,street_address,categories
HJSVk4YYe3h9-qvCYpI94Q,Ayutthaya Thai Restaurant,3.5,110,Seattle,727 E Pike St,"[u'Thai', u'Restaurants']"
r0qWqgE2LOk4t9_ofRQd7w,Azteca Mexican Restaurants,2.5,44,Seattle,1823 Eastlake Ave E,"[u'Mexican', u'Restaurants']"
695zb_QM1xk0maUCnIUANg,Azteca Mexican Restaurants,2.5,36,Seattle,5025 25th Ave NE,"[u'Mexican', u'Restaurants']"
VtfMd_HF3wZ7E3hiKeeHtA,Azteca Mexican Restaurants,3,55,Seattle,401 NE Northgate Way,"[u'Mexican', u'Restaurants']"
qG2nVwFSCbDp6bLQqxOssQ,Azteca Mexican Restaurants,2.5,35,Seattle,2319 NW Market St,"[u'Mexican', u'Restaurants']"
qTgp7u9gW3oMqkPrLtenDA,Azteca Restaurants,1,1,Seattle,6017 Seaview Avenue NW,[u'Restaurants']
thfV7eb3P0WIgvw7lKcACA,Azuma Sushi,3.5,100,Seattle,4533 California Ave SW,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
lVdXOWFnOscOTn066SspnA,Azura,3,4,Seattle,1216 Pine St,"[u'Dim Sum', u'Asian Fusion', u'Chinese', u'Restaurants']"
C-gjPzqzE5hZss9Flulxlg,Azzurri Vino Bar,4.5,14,Seattle,223 N 36th St,"[u'Bars', u'Italian', u'Nightlife', u'Wine Bars', u'Restaurants']"
RGCg8-oqFkKXcMeRhVj1GQ,The Amber Den,4,14,Seattle,1556 NW 56th St,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']"
UQ3i_E7q85W6VzsyHfaz8g,The Atlantic Crossing,4,82,Seattle,6508 Roosevelt Way NE,"[u'Bars', u'British', u'Pubs', u'Nightlife', u'Karaoke', u'Restaurants']"
GMIXLtAWeGiQZrEm0XigPQ,The Attic Alehouse & Eatery,3.5,80,Seattle,4226 E Madison St,"[u'Pubs', u'Bars', u'American (New)', u'Nightlife', u'Restaurants']"
uss4btLte2_X8SdM9FPPkg,The 5 Point Cafe,4,618,Seattle,415 Cedar St,"[u'Bars', u'Nightlife', u'Breakfast & Brunch', u'Diners', u'Dive Bars', u'Restaurants']"
rKZ3yW2t-y8x2bM4TAGksg,663 Bistro,3.5,183,Seattle,663 S Weller St,"[u'Barbeque', u'Chinese', u'Restaurants']"
uXaDNYDuwbjIfeESV54DxA,74th Street Ale House,3.5,161,Seattle,7401 Greenwood Ave N,"[u'Pubs', u'Bars', u'Nightlife', u'Restaurants']"
smOVPL87Q0XHACrVMPa8qw,8 oz Burger Bar,4,263,Seattle,1401 Broadway,"[u'Burgers', u'Bars', u'Nightlife', u'Restaurants']"
LknYm0phUE2ucW1BYQpDkg,820 Pike Asian Cuisine,3,22,Seattle,820 Pike St,"[u'Asian Fusion', u'Restaurants']"
kPgIFKTsbvEMT9owhajhgQ,85th St Deli/Slum City Hot Dogs,2.5,4,Seattle,85th St and Greenwood Ave,"[u'Delis', u'Hot Dogs', u'Restaurants']"
4s5123DsHxEe5fF3VYVmxg,88 Deli,5,1,Seattle,1043 S Jackson St Ste 104,"[u'Delis', u'Restaurants']"
piKYaDOwaDvnWV-1yiasGA,88 Restaurant,4,53,Seattle,9418 Delridge Way SW,"[u'Vietnamese', u'Restaurants']"
I18ZkGUXU-5OvttAvZQvCA,9 Million In Unmarked Bills,3.5,164,Seattle,3507 Fremont Pl N,"[u'Gastropubs', u'Restaurants']"
L8knmweftvl-PFSH2fzPQA,94 Stewart,3.5,92,Seattle,94 Stewart St,"[u'American (New)', u'Restaurants']"
gMEqk9ycs93MAsn4ESrEAg,2nd Ave Gifts & Sundries,3.5,2,Seattle,1000 2nd Ave,"[u'Shopping', u'Food', u'Flowers & Gifts', u'Delis', u'Convenience Stores', u'Restaurants']"
pjg7GEOzehHhZWG7wheBdg,3 Asian,3,4,Seattle,2301 5th Ave,"[u'Indian', u'Middle Eastern', u'Chinese', u'Restaurants']"
PcqNYv5Zixu0_iACePj2eQ,3.14 Bakery,3.5,22,Seattle,9602 16th Ave SW,"[u'Food', u'Bakeries', u'Coffee & Tea', u'Sandwiches', u'Restaurants']"
A7cpgsM9tQWsayFoW0sd3Q,35th Street Bistro Restaurant,4,187,Seattle,709 N 35th St,"[u'French', u'Restaurants']"
jFM0_AKdcXCtBkUHJz1i8A,418 Public House,3.5,31,Seattle,418 NW 65th St,"[u'American (Traditional)', u'Restaurants']"
jSx33VoILXP4x5hnqOaqbA,4bs Restaurant,1,1,Seattle,4300 Leary Way NW,"[u'American (New)', u'Restaurants']"
InmS8fexxhukirU09ZEl9g,4th Avenue Diner,3,15,Seattle,2762 4th Ave S,"[u'Diners', u'Restaurants']"
ltY19mgnW0DFEWg31UrR8A,5 Corner Market Bar & Kitchen,3.5,41,Seattle,2200 NW Market St,"[u'Gastropubs', u'Restaurants']"
HfY7NuBekWC6OV5UvMip-g,5 Fish & A Burger,4,72,Seattle,410 Broadway E,"[u'Fish & Chips', u'Burgers', u'Sandwiches', u'Restaurants']"
mrPtVGhdFNSrw200sik56A,5 Seasons Grill,3.5,71,Seattle,9724 Aurora Ave N,"[u'Vietnamese', u'Restaurants']"
oL5Y0hNJojyTdkw3tMapeg,5 Spot,4,528,Seattle,1502 Queen Anne Ave N,"[u'American (Traditional)', u'Diners', u'Restaurants']"
o17psNgeW7JqIzyADk8Yfg,50 North,3.5,97,Seattle,5001 25th Ave NE,"[u'American (New)', u'Restaurants']"
gXnfqutkBfzUK6_AnPoFMQ,52nd Tofu House,3,38,Seattle,5210 University Way NE,"[u'Korean', u'Vegan', u'Restaurants']"
Y6xjFZwy16Jf0pIu8We0LQ,60th Street Desserts,4,28,Seattle,7401 Sand Point Way NE,"[u'Food', u'Bakeries', u'Delis', u'Restaurants']"
uKBk0KkJ7gFyTRPUFuWwig,611 Supreme,4,274,Seattle,611 E Pine St,"[u'Creperies', u'French', u'Restaurants']"
hdt30xGrfLe-oWPXW91DRg,# 1 Thai & Vietnamese Restaurant,3.5,3,Seattle,4220 University Way NE,"[u'Thai', u'Vietnamese', u'Restaurants']"
tPCkMjU__3dQBC4c6tIqSw,1-2-3 Thai Food,3.5,33,Seattle,101 Nickerson St,"[u'Thai', u'Restaurants']"
Dp-QcAzRFeNY-YDFZ7AerA,101 Restaurant & Lounge,2.5,19,Seattle,101 Denny Way,"[u'Tapas/Small Plates', u'Bars', u'Nightlife', u'Lounges', u'Restaurants']"
bBPaADLI8FVxyHDzcBVhgQ,1200 Bistro & Lounge,3,15,Seattle,1200 E Pike Street,"[u'Bars', u'American (New)', u'Nightlife', u'Lounges', u'Restaurants']"
94vRCT2ZPjtakrzFqj1jsg,13 Coins Restaurant,3,378,Seattle,125 Boren Ave N,"[u'American (Traditional)', u'Breakfast & Brunch', u'Restaurants']"
h_uBNJO_Mv8Rqgv1add4wg,14 Carrot Cafe,3.5,116,Seattle,2305 Eastlake Ave E,"[u'Breakfast & Brunch', u'Cafes', u'Restaurants']"
xDuUdqhUgr8qlCBpBEj3FA,1st Ave Deli Mart,3,5,Seattle,1740 1st Ave S,"[u'Food', u'Delis', u'Convenience Stores', u'Sandwiches', u'Restaurants']"
vIXehSnhkF0WiB8hA7nmCQ,1st Floor Cafe,2,1,Seattle,516 3rd Ave,"[u'Delis', u'Restaurants']"
tSoo5PfaiIYJ-grAOuNcFA,2 Go Services,,0,Seattle,,"[u'Pizza', u'Caterers', u'Event Planning & Services', u'Restaurants']"
e0k5k2rBWzsa2z5RFFvpFg,2100 Bistro Bar & Ballroom,2.5,8,Seattle,Seattle Marriott Waterfront Hotel,"[u'American (New)', u'Restaurants']"
1jyenjdG7kw6i1NEDLr1ZA,22,3.5,194,Seattle,405 15th Ave E,"[u'Tapas Bars', u'Bars', u'American (New)', u'Nightlife', u'Restaurants']"
xPXQsQepU5bfPZXmHjwpig,Atrium Bistro,3,11,Seattle,11740 15th Ave NE,"[u'Breakfast & Brunch', u'Sandwiches', u'Filipino', u'Restaurants']"
BvW5ogTNOoVIzAhh4SYdkw,Austin Cantina & Mexicali Blues,3,34,Seattle,5809 24th Ave NW,"[u'Tex-Mex', u'Restaurants']"
58UC-62zixBdFeORiXR5OQ,Avalon,4,48,Seattle,2940 SW Avalon Way,"[u'Seafood', u'American (New)', u'Restaurants']"
du2ezG1o0QBcRQr4CbA1AA,Asia Bar-B-Que,4,13,Seattle,655 S Jackson St,"[u'Barbeque', u'Chinese', u'Restaurants']"
Pr8Bfm1oH6iKv5vg9BOvLA,Asia Ginger Teriyaki,3.5,24,Seattle,209 2nd Ave S,"[u'Asian Fusion', u'Restaurants']"
R7taKf1WLUFHMc6lRKiDzA,Asia Ginger Teriyaki & Roll,4,8,Seattle,4119 4th Ave S,"[u'Korean', u'Japanese', u'Restaurants']"
u7n0J_wpEXDez2EtgHpJyQ,Asian 1,3.5,19,Seattle,13231 Aurora Ave N,"[u'Asian Fusion', u'Restaurants']"
RWfEWSNydW9mQFTGzmqdFA,Asian Breeze,3.5,29,Seattle,366 Roy St,"[u'Asian Fusion', u'Restaurants']"
TCX38Tc_FI6uCy8ReW6-Xg,Asian Bubble Tea,3,4,Seattle,9835 16th Ave SW,"[u'Delis', u'Vietnamese', u'Sandwiches', u'Restaurants']"
DyYilahzuIun2WYCAOKOWA,Asian Express,3,5,Seattle,701 5th Ave,"[u'Chinese', u'Restaurants']"
_M_Xjx4MThe5M5nLKZ-w1g,Asian Spice,2,1,Seattle,4537 University Way,"[u'Thai', u'Restaurants']"
pNu84ccGN3hV34P28Nq0tQ,Asian Wok & Grill,2.5,3,Seattle,3601 Fremont Ave,"[u'Asian Fusion', u'Restaurants']"
Q_xYu-RqixW4O-TlEbc1fA,Assaggio Ristorante,3.5,173,Seattle,2010 4th Ave,"[u'Italian', u'Restaurants']"
OHjxX4WxJRZyngrHQQ0TOQ,Assimba Ethiopian Cuisine,4,56,Seattle,2722 E Cherry St,"[u'Ethiopian', u'Restaurants']"
dotzdUUqzgT86IXC1Gjwvg,Athena's,3.5,20,Seattle,1513 SW Holden St,"[u'Greek', u'Mediterranean', u'Restaurants']"
hahK82KsNbKXCeA8yjMmhg,Athina Grill,4,158,Seattle,528 Queen Anne Ave N,"[u'Greek', u'Mediterranean', u'Restaurants']"
6_yPjQzS1fdXEyETjsBHnA,Athenian Inn,3,199,Seattle,1517 Pike Pl,"[u'American (Traditional)', u'Seafood', u'Restaurants']"
4axQfWv1EMbD0lk17oRbfg,Atlantic Street Pizza Slices,3.5,27,Seattle,999 3rd Ave,"[u'Pizza', u'Restaurants']"
JtZDLIn8Mskxg2GRK-FWpQ,Atlas Foods,2.5,68,Seattle,2675 NE Village Ln,"[u'American (Traditional)', u'Bars', u'Nightlife', u'Restaurants']"
GqSOWowrdyPveh5QXORdKg,Arosa Cafe,4.5,54,Seattle,1310 Madison St,"[u'Food', u'Coffee & Tea', u'Belgian', u'Sandwiches', u'Restaurants']"
mUtrinuyznLic5wYc09LeA,Arosa Cafe,4.5,21,Seattle,3121 E Madison St,"[u'Food', u'Coffee & Tea', u'Cafes', u'Sandwiches', u'Restaurants']"
Dj9UJMxrhg-mOVvbG0abPA,Art of The Table,4.5,258,Seattle,1054 N 39th St,"[u'Greek', u'American (New)', u'Restaurants']"
L6AdT_WYKI5ZsmwUouOrTw,ART Restaurant,3.5,129,Seattle,Four Seasons Hotel,"[u'American (New)', u'Restaurants']"
K7fLbSUxrEVuJNGuj31qUA,Artemis Cafe & Bar,3.5,33,Seattle,757 Bellevue Avenue E,"[u'Bars', u'Nightlife', u'Restaurants']"
T77c9ySNuYWjaA2Z8S4WIw,Artid Siam Thai Restaurant,3.5,10,Seattle,209 Broadway E,"[u'Food', u'Food Delivery Services', u'Thai', u'Restaurants']"
vo7lbWYMbAzjt_AOC5-9aQ,Artisan Cafe,4.5,73,Seattle,2523 5th Ave,"[u'Food', u'Coffee & Tea', u'Ice Cream & Frozen Yogurt', u'Sandwiches', u'Restaurants']"
dqI9SJFUcAB_IB0Rj7D3ag,Artusi,4,59,Seattle,1535 14th Ave,"[u'Bars', u'Italian', u'Nightlife', u'Restaurants']"
B-8SJIfqr_QZACPUFQ75LA,Ascada Bistro,2.5,27,Seattle,621 1/2 Queen Anne Ave,"[u'Bars', u'American (New)', u'Nightlife', u'Lounges', u'Restaurants']"
zEZi-VmBSZaDq09ab2bT9g,AQUA by El Gaucho,4,313,Seattle,2801 Alaskan Way,"[u'Seafood', u'Restaurants']"
1t8oqbeo-fZVodDd7ZO1Tw,Aqua Terra,2.5,3,Seattle,Seattle Airport Marriott,"[u'American (New)', u'Restaurants']"
8UFgFgxWTwV2-V4Iq5FLRw,Aquaterra Restaurant,5,1,Seattle,3201 S 176th St,"[u'Vegetarian', u'American (New)', u'Restaurants']"
Kg8wLmU2hryfYBK5-X33NQ,Arabica Lounge,4,79,Seattle,1550 E Olive Way,"[u'Bars', u'Breakfast & Brunch', u'Food', u'Coffee & Tea', u'Nightlife', u'Lounges', u'Restaurants']"
Y7ehe7zpS4zf8SjOltf9sw,Araya's Place,4,379,Seattle,1121 NE 45th St,"[u'Vegetarian', u'Thai', u'Vegan', u'Restaurants']"
W9Hkc5yB0rhr6vHK9Tb1Mw,Arbor Deli,3.5,14,Seattle,2505 2nd Ave,"[u'Delis', u'Restaurants']"
XwRPe_zY4_CSEIGTAnst3w,Arby's,2.5,14,Seattle,10733 Meridian Ave N,"[u'Fast Food', u'Sandwiches', u'Restaurants']"
iT273cIDN0e30xKOoytX0w,Arby's,3,15,Seattle,2425 4th Ave S,"[u'Fast Food', u'Sandwiches', u'Restaurants']"
COZoGufGn02itoGzSOVz4g,Arby's,3,2,Seattle,601 S Michigan St,"[u'Fast Food', u'Sandwiches', u'Restaurants']"
r94renaN4yxU2aUVTFwPQQ,Anthony's Fish Bar,3.5,44,Seattle,2201 Alaskan Way,"[u'Seafood', u'Fast Food', u'Fish & Chips', u'Restaurants']"
d59lv5Ppz4nV_EdiJbcsUA,Anthony's HomePort,3.5,91,Seattle,6135 Seaview Ave NW,"[u'Seafood', u'Restaurants']"
Xb2eROYyzpRlhNUu4LHSYg,Anthony's Pier 66,3.5,159,Seattle,2201 Alaskan Way,"[u'Seafood', u'Restaurants']"
cHa0lHD09hGogWXs0nsoEw,Anthony's Restaurant,3.5,8,Seattle,SeaTac International Airport,"[u'Seafood', u'Restaurants']"
WXajgebU9cnxHFFmIiZvew,Appethai,3.5,26,Seattle,4220 University Way NE,"[u'Thai', u'Restaurants']"
cgHGhb1la5x61UuAI0rAkQ,Anchovies & Olives,4,284,Seattle,1550 15th Ave,"[u'Seafood', u'Italian', u'Restaurants']"
pSYEUisXSN4DQ9A1BWGEQw,Andaluca,3.5,113,Seattle,407 Olive Way,"[u'Tapas Bars', u'Basque', u'Mediterranean', u'Restaurants']"
ksPHqZg96Y4ZBxp9gOkIOw,Andiamo Restaurant & Italian Deli,4,1,Seattle,6th & Union,"[u'Delis', u'Restaurants']"
MRk_410yiuqu9tP3hFAgFg,Andy's Diner,4,6,Seattle,2963 4th Ave S,"[u'American (Traditional)', u'Diners', u'Restaurants']"
xCwL8Pz6kulI6FKCxEE0kw,Angel City Deli,5,2,Seattle,12621 Renton Ave S,"[u'Delis', u'Barbeque', u'Soul Food', u'Restaurants']"
gG1pBGjA7C4pos83YBVKqw,Angelina's,3.5,89,Seattle,2311 California Ave SW,"[u'Italian', u'Restaurants']"
d16yBBQekfNRS1AhLMpNZg,Anita's Bistro,5,10,Seattle,8014 15th Ave NE,"[u'Pakistani', u'Indian', u'Restaurants']"
CfKfoFzfB5Yu0oo9ELRW-g,Anita's Crepes,4,180,Seattle,4350 Leary Way NW,"[u'Creperies', u'Sandwiches', u'French', u'Restaurants']"
m_Tpm9o6zlGdEIkqnQQ4CQ,Ann's Teriyaki,3,48,Seattle,2246 NW Market St,"[u'Vietnamese', u'Restaurants']"
gnT_3A56pavSU21Qd7iO8g,Annapurna Cafe,4,279,Seattle,1833 Broadway,"[u'Indian', u'Himalayan/Nepalese', u'Restaurants']"
HRh--R5HWAvt35RQfzFufQ,Americana,4,286,Seattle,219 Broadway E,"[u'Breakfast & Brunch', u'American (New)', u'Restaurants']"
-uakZ4lYPw4XkronPtBCLw,Amore Infused,3,95,Seattle,522 Wall St,"[u'Italian', u'American (New)', u'Restaurants']"
DRE9ZbiA6F5zz3Ows95Ycg,Ampersand Pantry & Cafe,4,6,Seattle,424 N 85th St,"[u'Food', u'Bakeries', u'Cafes', u'Restaurants']"
v5sUhe4EpXQmEQOSJF3pLQ,Amy's Merkato,4.5,8,Seattle,2922 E Cherry St,"[u'Grocery', u'Ethnic Food', u'Food', u'Ethiopian', u'Specialty Food', u'Restaurants']"
Nuw_fWo5_rzkt7FKo62lwg,Analog Coffee,5,1,Seattle,235 Summit Ave,"[u'Cafes', u'Restaurants']"
CDbu6A1fVHm8sZbDbD-x7A,Altura,4.5,126,Seattle,617 Broadway E,"[u'Italian', u'Restaurants']"
_1Uqdd4i-6NUAsDBWLiGgQ,Ama Ama Oyster Bar And Grill,3.5,60,Seattle,4752 California Ave Sw,"[u'Bars', u'Seafood', u'Nightlife', u'Lounges', u'Restaurants']"
m-UeTqtDLyOtqPVexPlnOg,Amante Pizza & Pasta,3,25,Seattle,2122 W Emerson Pl,"[u'Pizza', u'Restaurants']"
eWPh_qZcVceU4uISXmprfA,Amante Pizza & Pasta,2.5,155,Seattle,1525 E Olive Way,"[u'Italian', u'Pizza', u'Restaurants']"
AqZhZ1A1V6GcmRIpBwSxSQ,Amante Pizza & Pasta,3.5,30,Seattle,3239 California Ave SW,"[u'Pizza', u'Restaurants']"
zP-OFKCr1q-AXH1ZAQmKHA,Amante Pizza & Pasta,3.5,40,Seattle,12319 Roosevelt Way NE,"[u'Italian', u'Pizza', u'Restaurants']"
HqoizDzfOnY-sbbWr95Udw,Amante Pizza & Pasta,3,42,Seattle,7208 East Greenlake Dr N,"[u'Italian', u'Pizza', u'Restaurants']"
OiE_FU-Q65Qc5_NemKN9FA,Amazing Thai Cuisine,4,129,Seattle,5210 Roosevelt Way NE,"[u'Thai', u'Restaurants']"
9nF9hiqheXhEV71a5b5nlQ,Ambassel Ethiopian Restaurant,4,11,Seattle,1224 E Jefferson St,"[u'Ethiopian', u'Restaurants']"
y3apOqnMuG-FMaRox5jKpg,Amber,2.5,275,Seattle,2214 1st Ave,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']"
V03SVodgm7FKUTespZooxA,Alley Burger,5,4,Seattle,2224 2nd Ave,"[u'Food', u'Burgers', u'Street Vendors', u'Restaurants']"
zJmCi6rbqzwveazbekd63A,Alley Cat,5,1,Seattle,3516 Fremont Pl N,"[u'Sandwiches', u'Restaurants']"
kVgS1Iv0EstKtWJDZJDUEw,Allure Nightclub,3,69,Seattle,528 2nd Ave,"[u'Restaurants', u'American (New)', u'Nightlife', u'Dance Clubs']"
EKHCrB8CQbexyZH-Oazjww,Aloha Kitchen,3,8,Seattle,4537 University Way NE,"[u'Korean', u'Hawaiian', u'Restaurants']"
rFZWv7Ft6PNpzF-aKj_gJQ,Aloha Plates,3,43,Seattle,511 S Weller St,"[u'Food Court', u'Hawaiian', u'Restaurants']"
kPfin0OpQbtlnRa6TyChMQ,Aloha Ramen,4,304,Seattle,8102-B Greenwood Ave  N,"[u'Japanese', u'Restaurants']"
-47QFqjIWtNHzsGVLrNyTQ,Alpha Dog Hot Dogs,3,1,Seattle,1414 S Director St,"[u'Hot Dogs', u'Restaurants']"
13y8GtxWBiAF58b2JWIvMw,Alfi's Food & Deli,2.5,14,Seattle,1830 Minor Ave,"[u'Delis', u'Restaurants']"
so4wwa5HOFwbk8NRHdyhJw,Altaye Ethiopian Restaurant,4.5,97,Seattle,8135 Rainier Ave S,"[u'Ethiopian', u'Restaurants']"
dxTdKEdU5WhRMXHDJq3ZOQ,Ali Baba,4,45,Seattle,408 Broadway E,"[u'Mediterranean', u'Restaurants']"
yUWE1S7cYMFVp2PqCX5p8g,Alibi Room,4,246,Seattle,85 Pike St,"[u'Bars', u'Dance Clubs', u'American (New)', u'Nightlife', u'Lounges', u'Restaurants']"
tOPZNPu2eH2uuI3qFu2OVA,Alki Bakery,3,31,Seattle,5700 1st Ave S,"[u'Food', u'Bakeries', u'Cafes', u'Sandwiches', u'Restaurants']"
vvp3UWL-H2AJso6E8m7T1w,Alki Bakery,3.5,57,Seattle,2738 Alki Ave SW,"[u'Food', u'Bakeries', u'Breakfast & Brunch', u'Restaurants']"
txfAAaIvH8CEmp1g4e5JTA,Alki Cafe,3,79,Seattle,2726 Alki Ave SW,"[u'Breakfast & Brunch', u'Diners', u'Restaurants']"
ZIPOckgqASkNQSUIXek5rQ,Alki Crab & Fish Co,3.5,59,Seattle,1660 Harbor Ave SW,"[u'Seafood', u'Restaurants']"
Xbdo4ipSh7_NGc0GjOZXyQ,Alki Dog,3,2,Seattle,2530 Alki Ave Sw,"[u'Fast Food', u'Hot Dogs', u'Restaurants']"
zemSmbHo20lj_DQZ_tu6HQ,Alki Homestead Restaurant,3.5,14,Seattle,2717 61st Ave SW,"[u'American (Traditional)', u'Restaurants']"
bfzHVHdfTzUziEyrIZ5SLA,Alki Urban Market,3,5,Seattle,2820 Alki Ave,"[u'Food', u'Delis', u'Grocery', u'Restaurants']"
GH3TOAUYj_56Mipt1HO9lw,All American Sports Bar & Grill,2,1,Seattle,4333 University Way NE,[u'Restaurants']
vXLxx6AkM8yzQHPZfPrOdg,All Purpose Pizza & Ale House,3.5,73,Seattle,2901 S Jackson St,"[u'Pizza', u'Restaurants']"
abzuzDVMQ2DkZY6mT0h2KA,Al Boccalino,3,90,Seattle,1 Yesler Way,"[u'Italian', u'Restaurants']"
ex3BRzAzJXIapa2fYa_9Cw,Al Uruba African and Mediterranean Cuisine,3.5,3,Seattle,2600 S Jackson St,"[u'African', u'Mediterranean', u'Restaurants']"
UJ-WZJbmiJY94a4EC-Vibg,Al Uruba Restaurant,4,3,Seattle,8824 Renton Ave S,"[u'Mediterranean', u'Restaurants']"
n3KaV4ojMr34zdnJBTvRAw,Aladdin Falafel Corner,4.5,187,Seattle,4541 University Way NE,"[u'Middle Eastern', u'Restaurants']"
XIdmWw-OMx5nhpuTSdxYlQ,Aladdin Gyro-Cery,4,247,Seattle,4139 University Way NE,"[u'Greek', u'Mediterranean', u'Restaurants']"
MWu0JOhsl5MEyuZfxDECyw,Alaska Building Deli,4,1,Seattle,624 2nd Ave,"[u'Delis', u'Restaurants']"
tGdMRLM4LcRGjZMPRIEkgg,Alberona's Pizza & Pasta,3.5,49,Seattle,3624 Leary Way NW,"[u'Italian', u'Pizza', u'Restaurants']"
p_FpV08AP2PUwZmlCsRDnA,Alaskan Sourdough Bakery,3.5,22,Seattle,1301 Alaskan Way,"[u'Food', u'Bakeries', u'Sandwiches', u'Restaurants']"
d3kBigKEcnyJi-NxdI1mlQ,Alcatraz,4,10,Seattle,7300 Rainier Ave S,"[u'Mexican', u'Restaurants']"
BKUF2gTBU_B4DpHZKsbyAQ,Alexa's Garden Cafe,4,50,Seattle,9701 15th Ave NW,"[u'Breakfast & Brunch', u'Sandwiches', u'Restaurants']"
LRJcMeicGLlC7rfH4eCymg,African Restaurant,5,1,Seattle,14705 Aurora Ave N,"[u'African', u'Restaurants']"
1dZLKhLWSK0dyAUHWqSDkQ,Afrikando Afrikanco,4,1,Seattle,5903 Rainier Ave S,[u'Restaurants']
TyqNY2pUsxBcvHZh5W2pUQ,Afrikando Afrikando,3.5,5,Seattle,2904 1st Ave,[u'Restaurants']
GSm4aIQAtsl88yNNUR0xyQ,Afrikando Afrikando,4,20,Seattle,5903 Rainier Ave S,"[u'African', u'Restaurants']"
RcTdLBumb362ZFY8B6L6lg,Afrikando Banadir,4.5,11,Seattle,5212 Rainier Ave S,"[u'African', u'Restaurants']"
jwEZNypDB25SlH-LWacKOw,Afriq Restaurant & Lounge,2,1,Seattle,12619 Renton Ave S,"[u'African', u'Nightlife', u'Restaurants']"
SeBhIUX52bu1lYgpEp_6nw,Agrodolce,3,15,Seattle,709 N 35th St,"[u'Italian', u'Restaurants']"
Y_smWaJnZrOT3-uRBGkgLA,Agua Verde Cafe & Paddle Club,3.5,515,Seattle,1303 NE Boat St,"[u'Boating', u'Restaurants', u'Mexican', u'Active Life']"
FIbAcR7-JcO9yVNaJu-_zQ,Addis Cafe,4,5,Seattle,1224 E Jefferson St,"[u'Ethiopian', u'Restaurants']"
aMHOtT5WI4inmIV8kavmIw,Adey Abeba Ethiopian Restaurant,4,14,Seattle,2123 E Union St,"[u'Vegetarian', u'Ethiopian', u'Restaurants']"
ex42OC2SZiCvrPgicEsiVg,Admiral Pub,3.5,37,Seattle,2306 California Ave SW,"[u'American (Traditional)', u'Pubs', u'Bars', u'Nightlife', u'Restaurants']"
jfZkd5FSshdeLP6D63LiNg,Adobe Cafeteria,4,1,Seattle,801 N 34th St,"[u'American (New)', u'Restaurants']"
1Ou_5al_UGkJG1vajq652g,Absolute Gourmet Pizza and Pasta,2.5,9,Seattle,10410 Greenwood Ave,"[u'Pizza', u'Restaurants']"
K-80k-ulPUncwOP_xzjIbQ,Acorn Eatery & Bar,2.5,18,Seattle,9041 Holman Rd NW,"[u'Italian', u'Restaurants']"
OA5fMj0XneqJMNs2TTq4yg,Acquabar,3.5,65,Seattle,305 Bell St,"[u'Bars', u'Dance Clubs', u'American (New)', u'Nightlife', u'Lounges', u'Restaurants']"
9wW5UyvkX3TGU4NNvDaVTQ,Acquabar Cafe,3,1,Seattle,305 Bell St,"[u'Asian Fusion', u'Seafood', u'Restaurants']"
9lqFjN8YlRqJXa7OLK5RtQ,A&A Chinese BBQ,4,1,Seattle,663 S Weller St,"[u'Chinese', u'Restaurants']"
HLujuNnPj8ad0lNujqqUMw,Abbondanza Pizzeria,4,51,Seattle,6503 California Ave SW,"[u'Italian', u'Pizza', u'Restaurants']"
3cw2t2L8wnD7660t8InYPQ,Abbul Gaffor Halal Meat Market,3,1,Seattle,6053 Martin Luther King Jr Way S,"[u'Food', u'Delis', u'Meat Shops', u'Specialty Food', u'Restaurants']"
o_aTm_X-WYl7hdKx3uZ36Q,ABC Garden Restaurant,4,1,Seattle,721 S King St,[u'Restaurants']
XQcSFSkoD7N_VcFGbMmobw,Burger and Kabob Hut,3.5,67,Seattle,4142 University Way NE,"[u'Kosher', u'Burgers', u'Halal', u'Restaurants']"
QtBEjlsB0az9I-wVofdU3Q,Burger King,2,9,Seattle,2021 Rainier Ave S,"[u'Burgers', u'Fast Food', u'Restaurants']"
agDLM3lAPqzFWSfmxIsThw,Burger Hero,4,47,Seattle,7302 1/2 15th Ave NW,"[u'Burgers', u'Restaurants']"
bk-yzB8rTvfHfP5_AtuH2A,Burger King,2.5,7,Seattle,13241 Aurora Ave N,"[u'Burgers', u'Fast Food', u'Restaurants']"
tE7eswClFSmApsFldNvepA,Burger King,3.5,2,Seattle,Sea-Tac International Airport,"[u'Burgers', u'Restaurants']"
R9_kaahgL61EWCy18fIdbg,Burger King,3.5,9,Seattle,3301 4th Ave S,"[u'Burgers', u'Fast Food', u'Restaurants']"
1N-ftxfSu9ais3gEvHxSWQ,Burger King,3,9,Seattle,14340 15th Ave NE,"[u'Burgers', u'Fast Food', u'Restaurants']"
Z84t9kboxExek8_dHRbNtQ,Burger King,3,1,Seattle,701 5th Ave,[u'Restaurants']
3SvozcCJUQkerkxQ01cuBA,Burger King,2.5,18,Seattle,1432 NW Market St,"[u'Burgers', u'Fast Food', u'Restaurants']"
GFeNZXJ3mmRhDoJOgI4_nA,Burger Madness Seattle,3,94,Seattle,4117 4th Ave S,"[u'Burgers', u'Restaurants']"
